Company,reviews,location,StarRating,Title,Date,UUID,Summary,Sentiment,Sentiment_Score
Vodafone,1,GB,5,Just visit to store and I have a very…,05-Feb-24,b971d86a-5647-4961-b6d8-f43d50561f04,Just visit to store and I have a very good service with micke Thank you # Just visit to store and I have a very…,Positive,0.555
Vodafone,1,GB,5,Shamir was really nice and friendly..,05-Feb-24,80526972-d689-4293-939e-9cbfb3ad4fa6,Shamir was really nice and friendly... Very patient and got the job done # Shamir was really nice and friendly..,Positive,0.43
Vodafone,1,GB,5,I came in to update my date plan,05-Feb-24,8a366e59-2b7a-47b3-916a-6e80f99af448,"I came in to update my date plan, and Nuel was very welcoming and friendly. He helped me get the best deal which was unlimited date at 150GB at £23 which is less than what I was playing monthly. # I came in to update my date plan",Positive,0.352083333
Vodafone,2,GB,5,Need a pay as a go phone on short…,05-Feb-24,d16cd8d1-e56d-40f0-a6a8-846d25c9f503,Need a pay as a go phone on short notice. Great assistance and advice. Walked away extremely happy. # Need a pay as a go phone on short…,Positive,0.4
Vodafone,2,GB,1,Would give no stars if that was…,05-Feb-24,fdc9ad30-77a5-4319-ae57-1a73a7560784,Would give no stars if that was possible. Rude and unhelpful # Would give no stars if that was…,Negative,-0.15
Vodafone,7,GB,5,Excellent Customer Service,05-Feb-24,5ffa5e28-f0d3-49f0-9ab5-26cbb9a9569b,"Due to family circumstances changing, I went into Vodafone Canterbury to review our family plan.  I spoke to Joe, the Assistant Manager who was a fantastic help, explaining everything in layman’s terms and advising me on services that I had in my plan that I didn’t actually essentially need.  He sorted out the whole plan and the following day when I came back to sort out my husband’s phone, Tolu helped with that (she was great too) and then Joe came and itemised everything for me so I can more accurately budget each month.  We walked away feeling more in control of our family plan budget and a clearer understanding of how each plan works.  Joe was a true professional with an extensive knowledge.  He is a credit to your company. # Excellent Customer Service",Positive,0.294642857
Vodafone,1,GB,5,Lovely sales staff great experience…,05-Feb-24,3623dfad-d43b-40b4-a874-57ea477dccdb,"Lovely sales staff great experience will defo come to this shop again, very pleasant experience 👍👍👍👍👍👍 # Lovely sales staff great experience…",Positive,0.710666667
Vodafone,1,GB,5,Lexi helped me out so much at the store…,05-Feb-24,44a2cef9-6b37-49cb-9115-0d7d89d1f5d1,"Lexi helped me out so much at the store today - she was so lovely helping me to do a sim swap, after my phone was stolen, god bless her! # Lexi helped me out so much at the store…",Positive,0.3
Vodafone,3,GB,5,Amz and staff members were very polite,05-Feb-24,546815a7-0910-4980-9945-d8877493c65c,"Amz and staff members were very polite, patient and honest - I had a scam caller who was trying to deceive me in upgrading - Amz pointed out how to watch out for future scammers which I really appreciated - In store I happily upgraded to an IPhone 15 Pro Max and trade in my older IPhone 14 Pro Max for a fantastic Trade in Price. Fantastic Trustworthy people - Everyone should visit # Amz and staff members were very polite",Positive,0.32962963
Vodafone,2,GB,5,Ellie was fantastic today,05-Feb-24,afe3824e-24b9-4051-9f4e-5d1f75f6e8e4,"Ellie was fantastic today, set me up with a new contract and phone # Ellie was fantastic today",Positive,0.312121212
Vodafone,1,GB,5,Cooperative…,05-Feb-24,67045bb0-6ee6-458a-bfb3-75baa5ff13e6,Natalia is very calm and cooperative and help us alot # Cooperative…,Positive,0.39
Vodafone,2,GB,5,Loved it,05-Feb-24,52a894ac-e248-493d-ab6d-9b0dc50cdf6e,"Loved it, the experience, the services and after all Mr Mahmut is an outstanding one as far as caring customers. # Loved it",Positive,0.5
Vodafone,1,GB,5,Wonderful staff,05-Feb-24,071c5b37-7144-43b4-b81f-2a1eb9a8dda5,"The staff (Connor) very helpful and patient with a confused customer with no IT knowledge.  Well done, please ensure you look after him and encourage others to work in this way.  A credit to your organisation. # Wonderful staff",Positive,0.266666667
Vodafone,1,GB,5,Natalia very cooperative,05-Feb-24,44f3dd71-1111-47ff-9304-95314907e673,Natalia very cooperative. Humble. Thank you very much. # Natalia very cooperative,Positive,0.115
Vodafone,3,GB,5,Thanks Kevin in Vodafone Macclesfield…,05-Feb-24,192b66dd-a4f0-4b13-8cb9-f04031e2ef93,Thanks Kevin in Vodafone Macclesfield for fixing my Samsung account. Great service. # Thanks Kevin in Vodafone Macclesfield…,Positive,0.4
Vodafone,2,GB,5,Nick gave very good service and sorted…,05-Feb-24,dd72e6d6-c93f-489a-9e8a-eaaa9441a4be,Nick gave very good service and sorted my phone and saved me money. Very happy! # Nick gave very good service and sorted…,Positive,0.94
Vodafone,1,GB,5,Great friendly staff and great service,05-Feb-24,b9a0f2f3-452b-4612-a9a5-ee309da56d2f,nan # Great friendly staff and great service,Positive,0.658333333
Vodafone,1,GB,5,Went Into Vodafone shop in Bridgwater…,05-Feb-24,e63171a6-6c15-45ec-9202-089e38fc2b14,Went Into Vodafone shop in Bridgwater for help getting getting the right password for my WiFi router at home. Michael today was brilliant giving me helpful and efficient advice. I have been going to this stop for a long time and everyone is always very helpful. I was given a card and said that I now have a account manager if any issue sort service is requested # Went Into Vodafone shop in Bridgwater…,Positive,0.333928571
Vodafone,3,GB,5,Very happy with the service from this…,05-Feb-24,e742eba5-2d15-4b19-a233-645f46776744,Very happy with the service from this store. Helped keep my number too # Very happy with the service from this…,Positive,1
Vodafone,1,GB,5,Mr Lee,05-Feb-24,7f3c2529-abf2-460f-92a1-054915b04f23,Brilliant. Sorted my problem and saved money on 2 other lines I have. # Mr Lee,Positive,0.3875
Vodafone,1,GB,5,Dan fixed my issue in store.,05-Feb-24,9395f672-87f0-4cb8-a84c-949331bb2c1e,nan # Dan fixed my issue in store.,Positive,0.1
Vodafone,26,GB,5,Sammy is wonderful,05-Feb-24,5d1cd265-9c97-4b8b-a658-f1158f89b07f,"Sammy is wonderful, respectful, personable , knowledgeable and  so lovely with this dinasaue. Thank you # Sammy is wonderful",Positive,0.75
Vodafone,1,GB,5,I just upgraded my phone with Joel …,05-Feb-24,5d78ffd0-82cb-4f32-a5d0-bdfe50b6a658,I just upgraded my phone with Joel …. Lovely customer service and care…. Thank you guys for your service and help # I just upgraded my phone with Joel …,Positive,0.5
Vodafone,1,GB,5,Excellent service from Josh,05-Feb-24,069af596-3254-436e-8e38-e69dcd4840fd,"Excellent service from Josh, very knowledgeable and professional # Excellent service from Josh",Positive,0.575
Vodafone,2,GB,5,Called in to the store on Saturday,05-Feb-24,2e70a960-e9cb-43bd-a3dc-6dcc9b6e340c,"Called in to the store on Saturday, spoke to a lovely young gentleman Cameron re up grading my phone. He was very patient with me, listened to what I needed and didn't need. Fab service thank you. # Called in to the store on Saturday",Positive,0.266666667
Vodafone,1,GB,1,If I could do less than 1 star I would,05-Feb-24,80bbb80f-8245-4c1f-a39f-4b7ea3f244eb,If I could do less than 1 star I would. Never have I experienced such a convoluted customer service platform and such poor customer relations. I am leaving my 18 month contract and moving to virgin media glad to see the back of Vodafone. I’ve no idea how they have 4.4 on trust pilot when half the reviews are 1 star and half are 5 star this means it should be 3 stars on average. Only points towards shenanigans. Would avoid their services at all costs. # If I could do less than 1 star I would,Positive,0.006944444
Vodafone,3,GB,5,"Very good staff,very helpful.Excellent…",05-Feb-24,976f1963-d527-4067-8f0d-44c58f41db4d,"Very good staff,very helpful.Excellent communication,professional service 😊😊😊😊 # Very good staff,very helpful.Excellent…",Positive,0.91
Vodafone,2,GB,1,Not even 1 star!,05-Feb-24,8166fdec-c2c5-4f17-b009-d06c18e4d9cb,"Not even 1 star!! People reading this please don't use Vodafone! Vodafone just stole the money. This is my story read it and trust me I moved out 1 year 4 months ago I called from a property Vodafone said to take the same internet with me when I move first bill was £68.90 I think it's ok to move and pay must + the next month the bill will be fine, why do I have to pay 68.90? When is my contract £21.50? he didn't tell me hi, i can't use vodafone because it's still in your name. , I call vodafon, break down my previous zip code, answers: yes call me tomorrow. Sorry, it takes 48 hours to apply, please call me back. I'm sorry it didn't disconnect. 48-hour phone call, don't be angry, it will be disconnected on the 10th of next month, sorry, something is wrong, call me back on the 9th of next month and it will be disconnected. Then the following happens in November: - money is returned to your Vodafone account. Nothing happened, I'm sorry, the next installation will cost your Vodafone bill. Excuse me in the next 7 working days. Excuse me in the next 7 working days. The money is in your account. I was in the bank where my money is money nowhere. So people don't trust VODAFONE. # Not even 1 star!",Negative,-0.098067633
Vodafone,2,GB,1,Worst internet and worst service on 500,04-Feb-24,8723b1ec-4954-4079-aa69-cb144060642d,"Worst internet and worst service of any company I've had in years. Went for 500 full fibre so decent option and live in a 2 bedroom house.Wouldn't even get internet in the bedroom....the service agent kept asking me to move my TV closer to the router( my bedroom TV downstairs!!) and then they suggested I upgrade and pay more!  On a £50 package. I can't imagine my parents going though something like this. It's really is terrible, I never write reviews but feel like I have to warn people about this experience. # Worst internet and worst service on 500",Negative,-0.427441077
Vodafone,13,GB,5,Great help from Drew,04-Feb-24,4b722355-6c5c-484c-a149-096f5f965cae,"Great help from Drew. Sorted issue with Broadband backup 4G SIM card, worked as soon as I got back home, Thanks. # Great help from Drew",Positive,0.45
Vodafone,2,GB,5,Chloe is a superstar,04-Feb-24,116693e1-921c-444a-9e51-b9f58d340e2f,"I came in supporting a vulnerable member of society, and we are both so greatful we had Chloe as our 'helper'She spoke directly to Claire, something that doesnt often happen when we are out, took the time to explain everything simply, clearly and explained all our options. Chloe is a credit to your team and we will look out for her in future when we next come in :) # Chloe is a superstar",Negative,-0.008333333
Vodafone,2,GB,5,Very helpful,04-Feb-24,774f2634-8606-4443-bbca-f14e2f9bfffc,"Lee was great, a very helpful sales advisor! Would recommend explained everything really well! # Very helpful",Positive,0.35
Vodafone,8,GB,5,Probably the best upgrade experience…,04-Feb-24,eeae25cd-5ca4-4889-b357-ded290e48028,"Probably the best upgrade experience I’ve had with Vodafone & I’ve been a customer for over 20 years ! I had the pleasure of Patrick serving me , acknowledged me as soon as I came into the store and couldn’t be anymore helpful ,Protect this man at all costs ! Whatever you’re paying him……. Double it with cream on top.I’ll only ever come to Canterbury now for my phone upgrades etc - as long as Patrick is still there ! See you in 3 years # Probably the best upgrade experience…",Positive,0.39
Vodafone,2,GB,5,Quick and easy to deal with,04-Feb-24,50aa9b95-f5c9-47d7-b9e0-95d8fef1623b,"Quick and easy to deal withI am happy with the deal I got from the company. Louise recommended and explained witch deal suit me best, so helped me to get exactly what I was looking for. # Quick and easy to deal with",Positive,0.511904762
Vodafone,2,GB,5,Great service!,04-Feb-24,0e980de5-186a-4f94-8199-2eee771e974c,Great service!Bethany heled me pick the right mobile and sim deal that suited me. Very knowledgeable and helpful. # Great service!,Positive,0.521428571
Vodafone,1,GB,5,Was very helpful,04-Feb-24,668ff5f0-5cb3-482d-a26e-5f4e9c48668e,nan # Was very helpful,Positive,0.2
Vodafone,1,CA,5,We use Vodafone when travelling every year,04-Feb-24,85a04611-2528-4b8e-9321-2f5846d7db01,"We use Vodafone when travelling every year, e.g., Africa, USA, UK, Canada. This is the first occasion on which we faced an issue which impossible to resolve on line or by phone. With no solution in site we drove to Vodafone, Kings Lynn. Here one rep said that the only answer was to contact VOXI which had already proven to be a dead end for us. At this point SAM entered the picture and treated us to one of the best customer service experiences we have had. He worked with the VOXI system not usually accessed by Vodafone branches to pinpoint several issues with the set up of our account in Cambridge. Ultimately this resolved the problems although not an easy task at all. We recommend SAM be recognized for his technical knowledge and customer service. If you would like specifics on the difficulties encountered and how they might be avoided for other customers, we would be happy to help. In the meantime, Kudos to SAM. # We use Vodafone when travelling every year",Positive,0.134722222
